"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
0.585408559456801,-0.860278831036191,2.03109594994979,30,-0.5,0,0.496588614865834,0.849838987330409,"3.SRI",106,"0.7/2.3",0,0.5,0.2,1.3,70,1,2,-2,0.202467201175896,0.172064521214946,0.0304026799609503,0.374531722390842,-0.702467201175896
0.585408559456801,-0.860278831036191,2.03109594994979,30,-0.5,0,0.5132,0.849838987330409,"3.SRI permuted",106,"0.7/2.3",0,0.5,0.2,1.3,70,1,2,-2,0.202467201175896,0.172064521214946,0.0304026799609503,0.374531722390842,-0.702467201175896
0.585408559456801,-0.860278831036191,2.03109594994979,30,-0.5,0,0.496588614865834,0.849838987330409,"3.SRI weigthed",106,"0.7/2.3",0,0.5,0.2,1.3,70,1,2,-2,0.202467201175896,0.172064521214946,0.0304026799609503,0.374531722390842,-0.702467201175896
0.102,-0.416,0.778,50,0.5,3,0.392,0.392,"strand",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,0.085427135678392,0.0334874371859296,0.0519396984924623,0.118914572864322,0.414572864321608
3.52115573255299,-0.751930985483257,7.79424245058924,50,0.5,3,0.173343913509069,2.54771349466,"2.Rates",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,0.412015477908577,1.04969739307647,-0.637681915167893,1.46171287098505,0.0879845220914234
3.52115573255299,-0.751930985483257,7.79424245058924,50,0.5,3,0.1764,2.54771349466,"2.Rates permuted",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,0.412015477908577,1.04969739307647,-0.637681915167893,1.46171287098505,0.0879845220914234
0.978349114886594,-6.05600980137858,8.01270803115177,50,0.5,3,0.815950849303487,4.17500313561566,"2.Rates weigthed",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,0.0695407446885038,0.290332827127551,-0.220792082439047,0.359873571816055,0.430459255311496
-0.371125738979483,-4.53450004386637,3.7922485659074,50,0.5,3,0.881388166985655,2.471028417025,"3.SRI",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,-0.0445703066553328,-0.110134494300846,-0.154704800956178,0.0655641876455128,0.544570306655333
-0.371125738979483,-4.53450004386637,3.7922485659074,50,0.5,3,0.1366,2.471028417025,"3.SRI permuted",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,-0.0445703066553328,-0.110134494300846,-0.154704800956178,0.0655641876455128,0.544570306655333
-0.371125738979483,-4.53450004386637,3.7922485659074,50,0.5,3,0.881388166985655,2.471028417025,"3.SRI weigthed",107,"2.5/2.1",0.3,1.5,-0.4,2.1,50,7,9,6,-0.0445703066553328,-0.110134494300846,-0.154704800956178,0.0655641876455128,0.544570306655333
-1.67,-2.273,-0.978,30,-1.5,-3,0,0,"strand",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-1.28957528957529,0,-1.28957528957529,-1.28957528957529,-0.210424710424711
-7.63829748936061,-9.21185587753956,-6.06473910118166,30,-1.5,-3,5.4953443430567e-09,0.925007215190033,"2.Rates",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-2.42707787227402,-2.24506454368155,-4.67214241595557,-0.182013328592479,0.927077872274024
-7.63829748936061,-9.21185587753956,-6.06473910118166,30,-1.5,-3,0,0.925007215190033,"2.Rates permuted",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-2.42707787227402,-2.24506454368155,-4.67214241595557,-0.182013328592479,0.927077872274024
-7.54536370066521,-9.79423210379435,-5.29649529753607,30,-1.5,-3,7.40280692711651e-06,1.31215693050539,"2.Rates weigthed",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-1.67759120323945,-2.20126292388552,-3.87885412712497,0.523671720646064,0.177591203239452
-3.07139159704751,-4.16471958589416,-1.97806360820086,30,-1.5,-3,7.39113165073483e-05,0.637928789378905,"3.SRI",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-1.40460668179158,-0.896039040068824,-2.3006457218604,-0.508567641722757,-0.0953933182084195
-3.07139159704751,-4.16471958589416,-1.97806360820086,30,-1.5,-3,0,0.637928789378905,"3.SRI permuted",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-1.40460668179158,-0.896039040068824,-2.3006457218604,-0.508567641722757,-0.0953933182084195
-3.07139159704751,-4.16471958589416,-1.97806360820086,30,-1.5,-3,7.39113165073483e-05,0.637928789378905,"3.SRI weigthed",108,"2.7/1.9",-0.2,2.9,0.9,1.1,50,3,3,1,-1.40460668179158,-0.896039040068824,-2.3006457218604,-0.508567641722757,-0.0953933182084195
-0.256,-0.494,-0.007,30,0,-1,0.05,0.05,"strand",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.525667351129363,-0.0262833675564682,-0.551950718685832,-0.499383983572895,0.525667351129363
-1.49443266922521,-2.36325375442397,-0.625611584026451,30,0,-1,0.00673920716714019,0.510731459700173,"2.Rates",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.860034761289967,-0.439246809026515,-1.29928157031648,-0.420787952263453,0.860034761289967
-1.49443266922521,-2.36325375442397,-0.625611584026451,30,0,-1,0.0076,0.510731459700173,"2.Rates permuted",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.860034761289967,-0.439246809026515,-1.29928157031648,-0.420787952263453,0.860034761289967
-1.69365537179714,-2.56033888984053,-0.826971853753748,30,0,-1,0.00248117527906359,0.50947490318691,"2.Rates weigthed",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.977089869910474,-0.497802766877549,-1.47489263678802,-0.479287103032925,0.977089869910474
-1.20399855415699,-1.83059920782838,-0.577397900485598,30,0,-1,0.00286013310047998,0.368343577234272,"3.SRI",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.960738348342358,-0.35388180001457,-1.31462014835693,-0.606856548327788,0.960738348342358
-1.20399855415699,-1.83059920782838,-0.577397900485598,30,0,-1,2e-04,0.368343577234272,"3.SRI permuted",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.960738348342358,-0.35388180001457,-1.31462014835693,-0.606856548327788,0.960738348342358
-1.20399855415699,-1.83059920782838,-0.577397900485598,30,0,-1,0.00286013310047998,0.368343577234272,"3.SRI weigthed",109,"0.7/1.1",-0.9,2.1,0.9,1.1,90,3,9,-7,-0.960738348342358,-0.35388180001457,-1.31462014835693,-0.606856548327788,0.960738348342358
-0.153,-0.536,0.303,90,0,-2,0.274,0.274,"strand",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.182359952324195,-0.0499666269368296,-0.232326579261025,-0.132393325387366,0.182359952324195
-7.80778445970409,-12.3648356078659,-3.25073331154226,90,0,-2,0.00547308970355147,2.74132409114179,"2.Rates",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.856670707202124,-2.34841204782865,-3.20508275503078,1.49174134062653,0.856670707202124
-7.80778445970409,-12.3648356078659,-3.25073331154226,90,0,-2,0.0056,2.74132409114179,"2.Rates permuted",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.856670707202124,-2.34841204782865,-3.20508275503078,1.49174134062653,0.856670707202124
-2.86298110902972,-11.5924467622555,5.86648454419608,90,0,-2,0.586418631388883,5.23885175434086,"2.Rates weigthed",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.163983754719956,-0.859086581098042,-1.023070335818,0.695102826378086,0.163983754719956
-0.185292638336964,-4.82352718533124,4.45294190865731,90,0,-2,0.947111157014701,2.78356364052891,"3.SRI",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.0199744791320481,-0.0556002338504727,-0.0755747129825208,0.0356257547184245,0.0199744791320481
-0.185292638336964,-4.82352718533124,4.45294190865731,90,0,-2,2e-04,2.78356364052891,"3.SRI permuted",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.0199744791320481,-0.0556002338504727,-0.0755747129825208,0.0356257547184245,0.0199744791320481
-0.185292638336964,-4.82352718533124,4.45294190865731,90,0,-2,0.947111157014701,2.78356364052891,"3.SRI weigthed",110,"2.3/2.7",-0.2,1.7,0.2,0.7,30,7,1,-5,-0.0199744791320481,-0.0556002338504727,-0.0755747129825208,0.0356257547184245,0.0199744791320481
-1.381,-2.018,-0.755,30,-1.5,-1,0,0,"strand",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-1.09342834520982,0,-1.09342834520982,-1.09342834520982,-0.406571654790182
-11.1992091478625,-13.8814835625816,-8.51693473314339,30,-1.5,-1,9.97023067829255e-08,1.57675953137409,"2.Rates",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-2.08763299653576,-3.2916952252988,-5.37932822183456,1.20406222876305,0.587632996535756
-11.1992091478625,-13.8814835625816,-8.51693473314339,30,-1.5,-1,0,1.57675953137409,"2.Rates permuted",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-2.08763299653576,-3.2916952252988,-5.37932822183456,1.20406222876305,0.587632996535756
-11.0011082556053,-13.9477612512218,-8.05445525998882,30,-1.5,-1,1.12335349764898e-06,1.72506450431924,"2.Rates weigthed",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-1.86671255013244,-3.22019956000072,-5.08691211013315,1.35348700986828,0.366712550132437
-4.3026919277182,-5.76949951533799,-2.83588434009841,30,-1.5,-1,3.62617719211749e-05,0.858715874530599,"3.SRI",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-1.466685870742,-1.25946644015589,-2.72615231089789,-0.20721943058611,-0.0333141292580019
-4.3026919277182,-5.76949951533799,-2.83588434009841,30,-1.5,-1,0,0.858715874530599,"3.SRI permuted",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-1.466685870742,-1.25946644015589,-2.72615231089789,-0.20721943058611,-0.0333141292580019
-4.3026919277182,-5.76949951533799,-2.83588434009841,30,-1.5,-1,3.62617719211749e-05,0.858715874530599,"3.SRI weigthed",111,"1.3/1.7",-0.4,1.1,-0.3,2.1,70,7,0,7,-1.466685870742,-1.25946644015589,-2.72615231089789,-0.20721943058611,-0.0333141292580019
0.549,0.133,0.931,30,0.5,-2,0.014,0.014,"strand",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.68796992481203,0.00963157894736842,0.678338345864662,0.697601503759399,-0.18796992481203
2.69572485586037,-1.0040294190482,6.39547913076895,30,0.5,-2,0.22545558870128,2.17487919382589,"2.Rates",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.364311337396453,0.79233314777843,-0.428021810381978,1.15664448517488,0.135688662603547
2.69572485586037,-1.0040294190482,6.39547913076895,30,0.5,-2,0.2286,2.17487919382589,"2.Rates permuted",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.364311337396453,0.79233314777843,-0.428021810381978,1.15664448517488,0.135688662603547
2.6970837201815,-1.35228612919317,6.74645356955618,30,0.5,-2,0.266567088196841,2.37738350162876,"2.Rates weigthed",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.333025115080313,0.791728414219955,-0.458703299139642,1.12475352930027,0.166974884919687
1.79179929375888,-0.744593167739188,4.32819175525696,30,0.5,-2,0.239318780322779,1.48911505145727,"3.SRI",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.353218068764601,0.525982342644035,-0.172764273879434,0.879200411408637,0.146781931235399
1.79179929375888,-0.744593167739188,4.32819175525696,30,0.5,-2,0.4846,1.48911505145727,"3.SRI permuted",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.353218068764601,0.525982342644035,-0.172764273879434,0.879200411408637,0.146781931235399
1.79179929375888,-0.744593167739188,4.32819175525696,30,0.5,-2,0.239318780322779,1.48911505145727,"3.SRI weigthed",112,"1.1/1.9",0.1,0.9,-0.9,2.3,90,3,4,3,0.353218068764601,0.525982342644035,-0.172764273879434,0.879200411408637,0.146781931235399
2.058,1.621,2.467,70,2,-3,0,0,"strand",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,2.43262411347518,0,2.43262411347518,2.43262411347518,-0.432624113475177
17.9896601881931,14.6397200246673,21.3396003517189,70,2,-3,4.06812117240249e-13,2.00887254010083,"2.Rates",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,2.68507186845674,5.39396714473997,-2.70889527628323,8.07903901319671,-0.68507186845674
17.9896601881931,14.6397200246673,21.3396003517189,70,2,-3,0,2.00887254010083,"2.Rates permuted",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,2.68507186845674,5.39396714473997,-2.70889527628323,8.07903901319671,-0.68507186845674
26.776818389656,23.552911966384,30.000724812928,70,2,-3,3.69294039222366e-19,1.92507750832393,"2.Rates weigthed",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,4.15285291725056,7.99456374637649,-3.84171082912592,12.1474166636271,-2.15285291725056
17.1111038110623,15.0855201154591,19.1366875066655,70,2,-3,1.83460856106595e-19,1.20952816294085,"3.SRI",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,4.22374643126426,5.10874026173504,-0.884993830470786,9.3324866929993,-2.22374643126426
17.1111038110623,15.0855201154591,19.1366875066655,70,2,-3,0,1.20952816294085,"3.SRI permuted",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,4.22374643126426,5.10874026173504,-0.884993830470786,9.3324866929993,-2.22374643126426
17.1111038110623,15.0855201154591,19.1366875066655,70,2,-3,1.83460856106595e-19,1.20952816294085,"3.SRI weigthed",113,"2.1/0.9",-0.4,0.7,0.5,2.9,50,3,6,-8,4.22374643126426,5.10874026173504,-0.884993830470786,9.3324866929993,-2.22374643126426
-0.003,-0.166,0.173,90,0,3,0.485,0.485,"strand",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,-0.0088495575221239,-0.00429203539823009,-0.013141592920354,-0.00455752212389381,0.0088495575221239
7.84376906661111,5.26406159950501,10.4234765337172,90,0,3,2.32504682380739e-06,1.55183999427544,"2.Rates",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,1.5202826612372,2.35923543631139,-0.838952775074186,3.87951809754859,-1.5202826612372
7.84376906661111,5.26406159950501,10.4234765337172,90,0,3,0,1.55183999427544,"2.Rates permuted",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,1.5202826612372,2.35923543631139,-0.838952775074186,3.87951809754859,-1.5202826612372
1.19411551153433,-2.25222009626793,4.64045111933658,90,0,3,0.565361332727121,2.06709208502555,"2.Rates weigthed",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,0.173244229150367,0.358111774853077,-0.18486754570271,0.531356004003444,-0.173244229150367
-0.805505987828274,-2.66316198630069,1.05215001064414,90,0,3,0.472161273201673,1.11421128065682,"3.SRI",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,-0.216807091434221,-0.241568907002404,-0.458375998436625,0.0247618155681831,0.216807091434221
-0.805505987828274,-2.66316198630069,1.05215001064414,90,0,3,0,1.11421128065682,"3.SRI permuted",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,-0.216807091434221,-0.241568907002404,-0.458375998436625,0.0247618155681831,0.216807091434221
-0.805505987828274,-2.66316198630069,1.05215001064414,90,0,3,0.472161273201673,1.11421128065682,"3.SRI weigthed",114,"0.9/1.7",-0.6,2.9,-0.1,1.7,50,3,0,4,-0.216807091434221,-0.241568907002404,-0.458375998436625,0.0247618155681831,0.216807091434221
1.315,1.07,1.548,90,1.5,1,0,0,"strand",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,2.7510460251046,0,2.7510460251046,2.7510460251046,-1.2510460251046
30.4665703400665,28.3567981179647,32.5763425621684,90,1.5,1,2.15167960566779e-40,1.26914735675119,"2.Rates",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,7.22034587926137,9.16368288749391,-1.94333700823255,16.3840287667553,-5.72034587926137
30.4665703400665,28.3567981179647,32.5763425621684,90,1.5,1,0,1.26914735675119,"2.Rates permuted",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,7.22034587926137,9.16368288749391,-1.94333700823255,16.3840287667553,-5.72034587926137
28.3244635840828,25.7500486028793,30.8988785652862,90,1.5,1,2.16463531989201e-31,1.54827307851409,"2.Rates weigthed",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,5.50114565656429,8.51727572104322,-3.01613006447892,14.0184213776075,-4.00114565656429
11.4817305935099,9.9913222343191,12.9721389527006,90,1.5,1,1.22498382405238e-21,0.896343113047264,"3.SRI",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,3.85187405945041,3.45260078551378,0.399273273936628,7.30447484496418,-2.35187405945041
11.4817305935099,9.9913222343191,12.9721389527006,90,1.5,1,0,0.896343113047264,"3.SRI permuted",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,3.85187405945041,3.45260078551378,0.399273273936628,7.30447484496418,-2.35187405945041
11.4817305935099,9.9913222343191,12.9721389527006,90,1.5,1,1.22498382405238e-21,0.896343113047264,"3.SRI weigthed",115,"1.3/0.5",-0.7,1.5,-0.8,0.7,30,1,1,-5,3.85187405945041,3.45260078551378,0.399273273936628,7.30447484496418,-2.35187405945041
-0.853,-1.157,-0.507,90,-1,4,0,0,"strand",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.31230769230769,0,-1.31230769230769,-1.31230769230769,0.312307692307692
-8.27160492923016,-11.8217217849958,-4.72148807346449,90,-1,4,0.00020611052620149,2.13559614467012,"2.Rates",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.16497643109922,-2.48791917488706,-3.65289560598628,1.32294274378783,0.164976431099224
-8.27160492923016,-11.8217217849958,-4.72148807346449,90,-1,4,4e-04,2.13559614467012,"2.Rates permuted",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.16497643109922,-2.48791917488706,-3.65289560598628,1.32294274378783,0.164976431099224
-16.0454340189749,-21.317790047719,-10.7730779902308,90,-1,4,3.0831013248045e-06,3.16294332732056,"2.Rates weigthed",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.52165691500134,-4.81291458577469,-6.33457150077604,3.29125767077335,0.521656915001343
-8.99549237283865,-12.1921184927056,-5.79886625297167,90,-1,4,1.30706605925711e-05,1.91769053543609,"3.SRI",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.40702916692881,-2.69824651650191,-4.10527568343072,1.29121734957309,0.407029166928812
-8.99549237283865,-12.1921184927056,-5.79886625297167,90,-1,4,0.101,1.91769053543609,"3.SRI permuted",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.40702916692881,-2.69824651650191,-4.10527568343072,1.29121734957309,0.407029166928812
-8.99549237283865,-12.1921184927056,-5.79886625297167,90,-1,4,1.30706605925711e-05,1.91769053543609,"3.SRI weigthed",116,"2.1/2.5",-0.6,1.1,-0.2,1.9,70,3,7,2,-1.40702916692881,-2.69824651650191,-4.10527568343072,1.29121734957309,0.407029166928812
0.388,0.248,0.556,70,0.5,-2,0,0,"strand",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,1.25974025974026,0,1.25974025974026,1.25974025974026,-0.75974025974026
5.37638559818444,3.63866629505601,7.11410490131286,70,0.5,-2,2.32747792898921e-06,1.04206535641034,"2.Rates",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,1.54696606883094,1.61203974787101,-0.0650736790400781,3.15900581670195,-1.04696606883094
5.37638559818444,3.63866629505601,7.11410490131286,70,0.5,-2,0,1.04206535641034,"2.Rates permuted",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,1.54696606883094,1.61203974787101,-0.0650736790400781,3.15900581670195,-1.04696606883094
8.11497400325332,6.83210477438843,9.39784323211821,70,0.5,-2,2.53278439400355e-15,0.767886810815938,"2.Rates weigthed",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,3.16282198554003,2.42868928765487,0.734132697885163,5.5915112731949,-2.66282198554003
4.54294123726469,3.78748997440686,5.29839250012252,70,0.5,-2,1.79267483656766e-14,0.452190330791595,"3.SRI",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,3.00677321001423,1.35963377245164,1.64713943756259,4.36640698246588,-2.50677321001423
4.54294123726469,3.78748997440686,5.29839250012252,70,0.5,-2,0.0012,0.452190330791595,"3.SRI permuted",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,3.00677321001423,1.35963377245164,1.64713943756259,4.36640698246588,-2.50677321001423
4.54294123726469,3.78748997440686,5.29839250012252,70,0.5,-2,1.79267483656766e-14,0.452190330791595,"3.SRI weigthed",117,"0.7/1.5",-0.9,2.9,-0.6,2.7,90,1,6,8,3.00677321001423,1.35963377245164,1.64713943756259,4.36640698246588,-2.50677321001423
-2.205,-2.582,-1.857,70,-1.5,-1,0,0,"strand",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-3.04137931034483,0,-3.04137931034483,-3.04137931034483,1.54137931034483
-19.1918970734923,-21.7710202299949,-16.6127739169896,70,-1.5,-1,3.90414324783844e-19,1.54663350200952,"2.Rates",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-3.72062439614499,-5.7544423394718,-9.47506673561679,2.03381794332681,2.22062439614499
-19.1918970734923,-21.7710202299949,-16.6127739169896,70,-1.5,-1,0,1.54663350200952,"2.Rates permuted",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-3.72062439614499,-5.7544423394718,-9.47506673561679,2.03381794332681,2.22062439614499
-18.6900689818553,-21.7261690994737,-15.6539688642368,70,-1.5,-1,2.35718929706886e-14,1.81415139986185,"2.Rates weigthed",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-3.07797309999712,-5.58390920809688,-8.661882308094,2.50593610809976,1.57797309999712
-9.01512138019928,-10.6350176157689,-7.39522514462967,70,-1.5,-1,7.95983683901479e-13,0.967931527137763,"3.SRI",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-2.78262310333391,-2.69338862985881,-5.47601173319272,-0.0892344734750981,1.28262310333391
-9.01512138019928,-10.6350176157689,-7.39522514462967,70,-1.5,-1,0,0.967931527137763,"3.SRI permuted",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-2.78262310333391,-2.69338862985881,-5.47601173319272,-0.0892344734750981,1.28262310333391
-9.01512138019928,-10.6350176157689,-7.39522514462967,70,-1.5,-1,7.95983683901479e-13,0.967931527137763,"3.SRI weigthed",118,"1.9/1.5",-0.2,2.9,-0.3,2.3,10,7,0,6,-2.78262310333391,-2.69338862985881,-5.47601173319272,-0.0892344734750981,1.28262310333391
-1.905,-2.391,-1.378,90,-2,3,0,0,"strand",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-1.88055281342547,0,-1.88055281342547,-1.88055281342547,-0.119447186574531
-19.996971762393,-23.6531968789428,-16.3407466458433,90,-2,3,2.65472749512545e-14,2.1994262668477,"2.Rates",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-2.73464722835001,-6.01465494459526,-8.74930217294526,3.28000771624525,0.734647228350007
-19.996971762393,-23.6531968789428,-16.3407466458433,90,-2,3,0,2.1994262668477,"2.Rates permuted",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-2.73464722835001,-6.01465494459526,-8.74930217294526,3.28000771624525,0.734647228350007
-23.9145318331451,-28.2052586675123,-19.6238049987778,90,-2,3,3.87682124267489e-14,2.5767788769436,"2.Rates weigthed",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-2.78676932327616,-7.18088832713242,-9.96765765040858,4.39411900385626,0.786769323276159
-15.6966390627892,-18.2894573086831,-13.1038208168953,90,-2,3,1.16834625753692e-15,1.55710665015072,"3.SRI",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-3.02694550372881,-4.71327697349994,-7.74022247722874,1.68633146977113,1.02694550372881
-15.6966390627892,-18.2894573086831,-13.1038208168953,90,-2,3,0,1.55710665015072,"3.SRI permuted",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-3.02694550372881,-4.71327697349994,-7.74022247722874,1.68633146977113,1.02694550372881
-15.6966390627892,-18.2894573086831,-13.1038208168953,90,-2,3,1.16834625753692e-15,1.55710665015072,"3.SRI weigthed",119,"2.7/2.1",-0.3,0.9,-0.7,2.3,90,7,4,-2,-3.02694550372881,-4.71327697349994,-7.74022247722874,1.68633146977113,1.02694550372881
1.937,1.792,2.087,90,2,2,0,0,"strand",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,6.56610169491525,0,6.56610169491525,6.56610169491525,-4.56610169491525
34.787945221375,33.2272200781277,36.3486703646222,90,2,2,1.79908571732137e-55,0.938864475234199,"2.Rates",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,11.1448019441128,10.4634586288485,0.681343315264256,21.6082605729613,-9.1448019441128
34.787945221375,33.2272200781277,36.3486703646222,90,2,2,0,0.938864475234199,"2.Rates permuted",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,11.1448019441128,10.4634586288485,0.681343315264256,21.6082605729613,-9.1448019441128
38.2661739252687,36.3326826313829,40.1996652191545,90,2,2,2.42289694628996e-42,1.15872564290346,"2.Rates weigthed",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,9.89561578225779,11.4663037592223,-1.57068797696452,21.3619195414801,-7.89561578225779
15.9973247278921,14.8129041744752,17.181745281309,90,2,2,1.99735940650019e-32,0.709813626555241,"3.SRI",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,6.75322826919119,4.79353344870997,1.95969482048122,11.5467617179012,-4.75322826919119
15.9973247278921,14.8129041744752,17.181745281309,90,2,2,0,0.709813626555241,"3.SRI permuted",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,6.75322826919119,4.79353344870997,1.95969482048122,11.5467617179012,-4.75322826919119
15.9973247278921,14.8129041744752,17.181745281309,90,2,2,1.99735940650019e-32,0.709813626555241,"3.SRI weigthed",120,"0.7/0.5",-0.5,1.5,0.6,0.9,10,3,3,-6,6.75322826919119,4.79353344870997,1.95969482048122,11.5467617179012,-4.75322826919119
-0.531,-0.83,-0.199,70,0,2,0.011,0.011,"strand",121,"1.9/2.3",-0.9,0.9,-0.5,1.5,30,3,5,3,-0.841521394611727,-0.009256735340729,-0.850778129952456,-0.832264659270998,0.841521394611727
6.05835621281367,4.06414223620144,8.05257018942591,70,0,2,3.32497763454523e-06,1.19587858324166,"2.Rates",121,"1.9/2.3",-0.9,0.9,-0.5,1.5,30,3,5,3,1.51898349020339,1.81651982423191,-0.297536334028519,3.3355033144353,-1.51898349020339
