"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","prediction_correlation","z","MOE","ci5","ci95","resid"
0.361819368225868,-0.151160173325973,0.874798909777708,80,0.66,0.2112,0.1658,0.308165293145641,"3.SRI weigthed permuted",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.31780383997846,0.352664520627187,0.108678965381144,0.243985555246043,0.461343486008331,0.307335479372813
-0.665,-0.927,-0.375,60,-0.94,-0.329,0,0.00542385323265536,"strand",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.726919112936498,-1.20471014492754,-0.00653417101397792,-1.21124431594151,-1.19817597391356,0.264710144927536
-2.43753365212283,-3.0343863839968,-1.84068092024886,60,-0.94,-0.329,5.72853887914183e-09,0.357064847296489,"2.Rates",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.667471880776458,-2.04198918925074,-0.729122558040898,-2.77111174729164,-1.31286663120984,1.10198918925074
-2.43753365212283,-3.0343863839968,-1.84068092024886,60,-0.94,-0.329,0,0.357064847296489,"2.Rates permuted",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.667471880776458,-2.04198918925074,-0.729122558040898,-2.77111174729164,-1.31286663120984,1.10198918925074
-1.92333363330838,-2.36987466514638,-1.47679260147037,60,-0.94,-0.329,1.46713912935569e-09,0.267065380819486,"2.Rates weigthed",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.667471880776458,-2.15359115532088,-0.575149642025247,-2.72874079734613,-1.57844151329563,1.21359115532088
-1.92333363330838,-2.36987466514638,-1.47679260147037,60,-0.94,-0.329,0,0.267065380819486,"2.Rates weigthed permuted",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.667471880776458,-2.15359115532088,-0.575149642025247,-2.72874079734613,-1.57844151329563,1.21359115532088
0.193522650228185,0.131882164454144,0.255163136002227,60,-0.94,-0.329,2.34551332458442e-06,0.0368656822854176,"3.SRI",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.180979134198102,1.56976902272956,0.0578706060534386,1.51189841667612,1.627639628783,-2.50976902272956
0.193522650228185,0.131882164454144,0.255163136002227,60,-0.94,-0.329,0.1642,0.0368656822854176,"3.SRI permuted",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.180979134198102,1.56976902272956,0.0578706060534386,1.51189841667612,1.627639628783,-2.50976902272956
0.193522650228185,0.131882164454144,0.255163136002227,60,-0.94,-0.329,2.34551332458442e-06,0.0368656822854176,"3.SRI weigthed",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.180979134198102,1.56976902272956,0.0578706060534386,1.51189841667612,1.627639628783,-2.50976902272956
0.193522650228185,0.131882164454144,0.255163136002227,60,-0.94,-0.329,0,0.0368656822854176,"3.SRI weigthed permuted",6,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.180979134198102,1.56976902272956,0.0578706060534386,1.51189841667612,1.627639628783,-2.50976902272956
0.976,0.612,1.301,80,0.74,0.296,0,0.00670117621054314,"strand",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.581597455083684,1.41654571843251,0.00949252246950668,1.407053195963,1.42603824090202,-0.676545718432511
1.40297042938858,0.705475310539554,2.10046554823761,80,0.74,0.296,0.00125406866388829,0.419010448482072,"2.Rates",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.354498395530127,1.00572060755328,0.421407442818562,0.584313164734719,1.42712805037184,-0.265720607553281
1.40297042938858,0.705475310539554,2.10046554823761,80,0.74,0.296,0.0012,0.419010448482072,"2.Rates permuted",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.354498395530127,1.00572060755328,0.421407442818562,0.584313164734719,1.42712805037184,-0.265720607553281
1.59028870254316,0.923820490110097,2.25675691497621,80,0.74,0.296,0.000158794968838895,0.400308968891394,"2.Rates weigthed",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.354498395530124,1.19307168209683,0.477597294873704,0.715474387223129,1.67066897697054,-0.453071682096833
1.59028870254316,0.923820490110097,2.25675691497621,80,0.74,0.296,4e-04,0.400308968891394,"2.Rates weigthed permuted",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.354498395530124,1.19307168209683,0.477597294873704,0.715474387223129,1.67066897697054,-0.453071682096833
-0.284989382941589,-0.384621406452139,-0.185357359431038,80,0.74,0.296,8.81789310746266e-06,0.059843203105621,"3.SRI",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.482927818088452,-1.43020975033901,-0.0855883325731765,-1.51579808291218,-1.34462141776583,2.17020975033901
-0.284989382941589,-0.384621406452139,-0.185357359431038,80,0.74,0.296,0,0.059843203105621,"3.SRI permuted",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.482927818088452,-1.43020975033901,-0.0855883325731765,-1.51579808291218,-1.34462141776583,2.17020975033901
-0.284989382941589,-0.384621406452139,-0.185357359431038,80,0.74,0.296,8.81789310746266e-06,0.059843203105621,"3.SRI weigthed",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.482927818088452,-1.43020975033901,-0.0855883325731765,-1.51579808291218,-1.34462141776583,2.17020975033901
