"","scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
"206",-1.939,-2.083,-1.823,90,-1,-2,0,0,"1.Bayesian",42,"0.5/2.5",0.2,0.9,-0.9,1.1,10,3,8,-5,-7.4576923076923,0,-7.4576923076923,-7.4576923076923,6.4576923076923
"207",-30.8126418902255,-34.669901598035,-26.955382182416,90,-1,-2,9.91228815856919e-23,2.32035994747919,"2.Rates",42,"0.5/2.5",0.2,0.9,-0.9,1.1,10,3,8,-5,-3.99411035609573,-9.26777369609636,-13.2618840521921,5.27366334000063,2.99411035609573
"208",-29.8943994923711,-35.2122918213718,-24.5765071633704,90,-1,-2,6.29653267616129e-14,3.18964093845332,"Rates weighted",42,"0.5/2.5",0.2,0.9,-0.9,1.1,10,3,8,-5,-2.81073756696279,-8.9652436108332,-11.775981177796,6.15450604387041,1.81073756696279
"209",-11.771903582301,-14.2436303605963,-9.30017680400567,90,-1,-2,2.56908591649591e-11,1.48252736854555,"3.SRI",42,"0.5/2.5",0.2,0.9,-0.9,1.1,10,3,8,-5,-2.38131165743567,-3.53035970518494,-5.91167136262061,1.14904804774927,1.38131165743567
"210",-11.771903582301,-14.2436303605963,-9.30017680400567,90,-1,-2,2.56908591649591e-11,1.48252736854555,"SRI weighted",42,"0.5/2.5",0.2,0.9,-0.9,1.1,10,3,8,-5,-2.38131165743567,-3.53035970518494,-5.91167136262061,1.14904804774927,1.38131165743567
"211",-3.938,-4.183,-3.675,90,-2,2,0,0,"1.Bayesian",43,"1.3/1.5",-0.9,1.9,0.2,2.9,50,7,3,0,-7.75196850393701,0,-7.75196850393701,-7.75196850393701,5.75196850393701
"212",-46.048259021216,-47.547542478955,-44.548975563477,90,-2,2,3.54532108670549e-67,0.901903825198014,"2.Rates",43,"1.3/1.5",-0.9,1.9,0.2,2.9,50,7,3,0,-15.3567555166188,-13.8503165430692,-29.207072059688,-1.50643897354961,13.3567555166188
"213",-45.1155611584978,-46.60015836709,-43.6309639499056,90,-2,2,2.13468153216066e-61,0.891851032898909,"Rates weighted",43,"1.3/1.5",-0.9,1.9,0.2,2.9,50,7,3,0,-15.194546001228,-13.5512715456252,-28.7458175468531,-1.64327445560281,13.194546001228
"214",-21.0536457204194,-22.0381811974545,-20.0691102433844,90,-2,2,5.45631156803747e-50,0.591445933642793,"3.SRI",43,"1.3/1.5",-0.9,1.9,0.2,2.9,50,7,3,0,-10.6921722027852,-6.32384177114583,-17.0160139739311,-4.36833043163941,8.69217220278525
"215",-21.0536457204194,-22.0381811974545,-20.0691102433844,90,-2,2,5.45631156803747e-50,0.591445933642793,"SRI weighted",43,"1.3/1.5",-0.9,1.9,0.2,2.9,50,7,3,0,-10.6921722027852,-6.32384177114583,-17.0160139739311,-4.36833043163941,8.69217220278525
"216",3.729,3.291,4.118,50,2,-4,0,0,"1.Bayesian",44,"1.9/0.9",0.4,1.7,0.7,1.7,70,1,0,-6,4.50906892382104,0,4.50906892382104,4.50906892382104,-2.50906892382104
"217",20.3929528856864,18.4479276993847,22.3379780719881,50,2,-4,1.47189011560557e-22,1.15966916694633,"2.Rates",44,"1.9/0.9",0.4,1.7,0.7,1.7,70,1,0,-6,5.24233645643978,6.07937595129191,-0.837039494852124,11.3217124077317,-3.24233645643978
"218",20.9030093483664,18.7699200631083,23.0360986336245,50,2,-4,1.15842632648322e-20,1.27012891095534,"Rates weighted",44,"1.9/0.9",0.4,1.7,0.7,1.7,70,1,0,-6,4.89970333000787,6.22325485454713,-1.32355152453926,11.122958184555,-2.89970333000787
"219",12.0022496988095,10.8363238057282,13.1681755918907,50,2,-4,1.69802554210129e-21,0.694240131000746,"3.SRI",44,"1.9/0.9",0.4,1.7,0.7,1.7,70,1,0,-6,5.14708943768755,3.57331604549276,1.57377339219479,8.7204054831803,-3.14708943768755
"220",12.0022496988095,10.8363238057282,13.1681755918907,50,2,-4,1.69802554210129e-21,0.694240131000746,"SRI weighted",44,"1.9/0.9",0.4,1.7,0.7,1.7,70,1,0,-6,5.14708943768755,3.57331604549276,1.57377339219479,8.7204054831803,-3.14708943768755
"221",5.344,4.832,5.81,70,3,-2,0,0,"1.Bayesian",45,"2.3/0.9",-0.5,0.5,-0.5,2.3,10,3,9,3,5.46421267893661,0,5.46421267893661,5.46421267893661,-2.46421267893661
"222",21.0796447007587,18.4378265801242,23.7214628213931,70,3,-2,1.32771201397676e-20,1.58423005170862,"2.Rates",45,"2.3/0.9",-0.5,0.5,-0.5,2.3,10,3,9,3,3.98960937850189,6.32045907200123,-2.33084969349934,10.3100684505031,-0.989609378501885
"223",32.616284639845,30.6918350092195,34.5407342704705,70,3,-2,4.22782066997327e-32,1.14786233993869,"Rates weighted",45,"2.3/0.9",-0.5,0.5,-0.5,2.3,10,3,9,3,8.47418506589963,9.72719789881704,-1.25301283291742,18.2013829647167,-5.47418506589963
"224",20.0726345800893,19.0573761755948,21.0878929845837,70,3,-2,3.21734461879801e-35,0.605563725482709,"3.SRI",45,"2.3/0.9",-0.5,0.5,-0.5,2.3,10,3,9,3,9.88548062800079,5.98628847727931,3.89919215072148,15.8717691052801,-6.88548062800079
"225",20.0726345800893,19.0573761755948,21.0878929845837,70,3,-2,3.21734461879801e-35,0.605563725482709,"SRI weighted",45,"2.3/0.9",-0.5,0.5,-0.5,2.3,10,3,9,3,9.88548062800079,5.98628847727931,3.89919215072148,15.8717691052801,-6.88548062800079
"226",-3.774,-4.388,-3.075,70,-2,-2,0,0,"1.Bayesian",46,"2.9/2.3",0.5,1.7,-0.3,1.3,50,7,0,1,-2.87433358720487,0,-2.87433358720487,-2.87433358720487,0.874333587204875
"227",-31.8078533740544,-36.1776766166197,-27.4380301314892,70,-2,-2,1.10402071200737e-18,2.62047006470838,"2.Rates",46,"2.9/2.3",0.5,1.7,-0.3,1.3,50,7,0,1,-3.63948970111913,-9.53717381259711,-13.1766635137162,5.89768411147798,1.63948970111913
"228",-29.1972668897351,-33.9276927900299,-24.4668409894403,70,-2,-2,2.30131223451652e-15,2.83552688844643,"Rates weighted",46,"2.9/2.3",0.5,1.7,-0.3,1.3,50,7,0,1,-3.08611396786867,-8.75075913670173,-11.8368731045704,5.66464516883306,1.08611396786867
"229",-13.5377006084061,-15.8689943241109,-11.2064068927013,70,-2,-2,2.65655260188734e-14,1.39743146919078,"3.SRI",46,"2.9/2.3",0.5,1.7,-0.3,1.3,50,7,0,1,-2.90347383455145,-4.05740570637422,-6.96087954092567,1.15393187182277,0.903473834551451
"230",-13.5377006084061,-15.8689943241109,-11.2064068927013,70,-2,-2,2.65655260188734e-14,1.39743146919078,"SRI weighted",46,"2.9/2.3",0.5,1.7,-0.3,1.3,50,7,0,1,-2.90347383455145,-4.05740570637422,-6.96087954092567,1.15393187182277,0.903473834551451
"231",5.367,4.861,5.854,30,3,4,0,0,"1.Bayesian",47,"1.7/2.3",-0.8,1.1,-0.9,1.7,70,1,8,-1,5.404833836858,0,5.404833836858,5.404833836858,-2.404833836858
"232",14.0239917182311,12.7134221302663,15.3345613061958,30,3,4,4.71735904808127e-17,0.770410767076121,"2.Rates",47,"1.7/2.3",-0.8,1.1,-0.9,1.7,70,1,8,-1,5.35034226607143,4.12196128932388,1.22838097674755,9.47230355539531,-2.35034226607143
"233",14.8722006354142,13.6991912868589,16.0452099839696,30,3,4,5.55161088166045e-19,0.689546774400126,"Rates weighted",47,"1.7/2.3",-0.8,1.1,-0.9,1.7,70,1,8,-1,6.33933593697721,4.37126864718143,1.96806728979578,10.7106045841586,-3.33933593697721
"234",6.82411717473587,6.14843228679876,7.49980206267299,30,3,4,2.09352455592985e-16,0.397197461010656,"3.SRI",47,"1.7/2.3",-0.8,1.1,-0.9,1.7,70,1,8,-1,5.04977785989125,2.00575894461663,3.04401891527462,7.05553680450788,-2.04977785989125
"235",6.82411717473587,6.14843228679876,7.49980206267299,30,3,4,2.09352455592985e-16,0.397197461010656,"SRI weighted",47,"1.7/2.3",-0.8,1.1,-0.9,1.7,70,1,8,-1,5.04977785989125,2.00575894461663,3.04401891527462,7.05553680450788,-2.04977785989125
"236",4.149,2.778,5.485,30,3,3,0,0,"1.Bayesian",48,"2.7/1.3",0.3,0.9,0,0.5,70,1,8,6,1.53269301810122,0,1.53269301810122,1.53269301810122,1.46730698189878
"237",13.5324824075765,12.1347648597988,14.9301999553542,30,3,3,6.1629674315068e-16,0.821640192194165,"2.Rates",48,"2.7/1.3",0.3,0.9,0,0.5,70,1,8,6,4.84092169733881,3.97749583379836,0.86342586354045,8.81841753113718,-1.84092169733881
"238",14.4800037437374,12.6221083991924,16.3378990882824,30,3,3,1.36849107694862e-13,1.09215305366645,"Rates weighted",48,"2.7/1.3",0.3,0.9,0,0.5,70,1,8,6,3.89688358557237,4.25599330776552,-0.359109722193148,8.15287689333789,-0.896883585572372
"239",7.94168475879747,6.8236711876556,9.05969832993934,30,3,3,1.26396035721498e-12,0.657217824108473,"3.SRI",48,"2.7/1.3",0.3,0.9,0,0.5,70,1,8,6,3.55169425657612,2.33423677120552,1.2174574853706,5.88593102778164,-0.551694256576124
"240",7.94168475879747,6.8236711876556,9.05969832993934,30,3,3,1.26396035721498e-12,0.657217824108473,"SRI weighted",48,"2.7/1.3",0.3,0.9,0,0.5,70,1,8,6,3.55169425657612,2.33423677120552,1.2174574853706,5.88593102778164,-0.551694256576124
"241",5.626,5.226,5.986,70,3,-3,0,0,"1.Bayesian",49,"2.3/1.7",-0.9,1.9,0.3,2.3,50,1,5,3,7.40263157894737,0,7.40263157894737,7.40263157894737,-4.40263157894737
"242",28.3656061613112,27.01943686857,29.7117754540523,70,3,-3,2.49011257513214e-45,0.807262934412655,"2.Rates",49,"2.3/1.7",-0.9,1.9,0.3,2.3,50,1,5,3,10.5356756814558,8.50506046663208,2.03061521482375,19.0407361480879,-7.53567568145583
"243",28.2675978459389,26.9967262401205,29.5384694517573,70,3,-3,4.51443617937865e-44,0.761090213062194,"Rates weighted",49,"2.3/1.7",-0.9,1.9,0.3,2.3,50,1,5,3,11.1213429100634,8.46434524495789,2.65699766510554,19.5856881550213,-8.12134291006343
"244",15.0147685895577,14.1933804481144,15.836156731001,70,3,-3,4.64402057139077e-39,0.491906871406777,"3.SRI",49,"2.3/1.7",-0.9,1.9,0.3,2.3,50,1,5,3,9.13987421535852,4.49596693032848,4.64390728503004,13.635841145687,-6.13987421535852
"245",15.0147685895577,14.1933804481144,15.836156731001,70,3,-3,4.64402057139077e-39,0.491906871406777,"SRI weighted",49,"2.3/1.7",-0.9,1.9,0.3,2.3,50,1,5,3,9.13987421535852,4.49596693032848,4.64390728503004,13.635841145687,-6.13987421535852
"246",7.33,7.07,7.554,70,4,1,0,0,"1.Bayesian",50,"0.7/1.1",0.9,1.9,-0.6,2.1,30,7,7,6,15.1446280991736,0,15.1446280991736,15.1446280991736,-11.1446280991736
"247",31.7844374426822,29.7760960449205,33.7927788404439,70,4,1,1.87980966623228e-37,1.20435043259545,"2.Rates",50,"0.7/1.1",0.9,1.9,-0.6,2.1,30,7,7,6,7.91310617759163,9.53015284815621,-1.61704667056459,17.4432590257478,-3.91310617759163
"248",33.8048802146784,32.0934157524926,35.5163446768642,70,4,1,3.61604694168221e-40,1.02443098495355,"Rates weighted",50,"0.7/1.1",0.9,1.9,-0.6,2.1,30,7,7,6,9.87600997905175,10.1172906302511,-0.241280651199304,19.9933006093028,-5.87600997905175
"249",18.7312524049497,17.8303618714231,19.6321429384763,70,4,1,1.93506226292242e-41,0.539245889696885,"3.SRI",50,"0.7/1.1",0.9,1.9,-0.6,2.1,30,7,7,6,10.395964719279,5.60598124430501,4.78998347497396,16.001945963584,-6.39596471927897
"250",18.7312524049497,17.8303618714231,19.6321429384763,70,4,1,1.93506226292242e-41,0.539245889696885,"SRI weighted",50,"0.7/1.1",0.9,1.9,-0.6,2.1,30,7,7,6,10.395964719279,5.60598124430501,4.78998347497396,16.001945963584,-6.39596471927897
"251",-3.91,-4.199,-3.616,30,-2,-4,0,0,"1.Bayesian",51,"0.5/1.9",0.2,0.9,0.9,1.7,70,3,8,-7,-6.70668953687822,0,-6.70668953687822,-6.70668953687822,4.70668953687822
"252",-14.4014840265109,-16.2355808636643,-12.5673871893574,30,-2,-4,1.14171488599327e-13,1.07816323847225,"2.Rates",51,"0.5/1.9",0.2,0.9,0.9,1.7,70,3,8,-7,-3.92604243537706,-4.23291462650562,-8.15895706188268,0.306872191128556,1.92604243537706
"253",-15.4239956644152,-18.4570990231255,-12.390892305705,30,-2,-4,5.07448311563163e-09,1.77567530001875,"Rates weighted",51,"0.5/1.9",0.2,0.9,0.9,1.7,70,3,8,-7,-2.54260963776949,-4.51484913137691,-7.0574587691464,1.97223949360741,0.542609637769492
"254",-7.37358879879448,-8.797668881145,-5.94950871644395,30,-2,-4,3.59639959487954e-09,0.833701832223017,"3.SRI",51,"0.5/1.9",0.2,0.9,0.9,1.7,70,3,8,-7,-2.58889541753296,-2.158366853031,-4.74726227056396,-0.430528564501958,0.588895417532958
"255",-7.37358879879448,-8.797668881145,-5.94950871644395,30,-2,-4,3.59639959487954e-09,0.833701832223017,"SRI weighted",51,"0.5/1.9",0.2,0.9,0.9,1.7,70,3,8,-7,-2.58889541753296,-2.158366853031,-4.74726227056396,-0.430528564501958,0.588895417532958
"256",0.371,-0.088,0.777,70,0,-3,0.092,0.092,"1.Bayesian",52,"2.3/0.9",-0.8,2.9,0.9,1.9,90,1,8,3,0.428901734104046,0.0394589595375723,0.389442774566474,0.468360693641618,-0.428901734104046
"257",1.48569303047894,-0.964814674838596,3.93620073579647,70,0,-3,0.315593177565968,1.46950613987585,"2.Rates",52,"2.3/0.9",-0.8,2.9,0.9,1.9,90,1,8,3,0.303139840624664,0.445465857038929,-0.142326016414265,0.748605697663594,-0.303139840624664
"258",2.46105589327673,-0.242963708665666,5.16507549521913,70,0,-3,0.133706762407676,1.62119640134866,"Rates weighted",52,"2.3/0.9",-0.8,2.9,0.9,1.9,90,1,8,3,0.455073604405246,0.737763689810549,-0.282690085405303,1.19283729421579,-0.455073604405246
"259",1.62437967913709,0.181161409775281,3.06759794849889,70,0,-3,0.0648336103302516,0.865282286773838,"3.SRI",52,"2.3/0.9",-0.8,2.9,0.9,1.9,90,1,8,3,0.562762997677195,0.486948853541824,0.0758141441353714,1.04971185121902,-0.562762997677195
"260",1.62437967913709,0.181161409775281,3.06759794849889,70,0,-3,0.0648336103302516,0.865282286773838,"SRI weighted",52,"2.3/0.9",-0.8,2.9,0.9,1.9,90,1,8,3,0.562762997677195,0.486948853541824,0.0758141441353714,1.04971185121902,-0.562762997677195
"261",2.164,1.692,2.669,50,1,1,0,0,"1.Bayesian",53,"2.5/0.5",0.6,1.5,0.8,1.9,10,7,4,-1,2.21494370522006,0,2.21494370522006,2.21494370522006,-1.21494370522006
"262",8.23947421842341,5.24422722683338,11.2347212100134,50,1,1,2.96240413884686e-05,1.78583578659986,"2.Rates",53,"2.5/0.5",0.6,1.5,0.8,1.9,10,7,4,-1,1.37542483834521,2.45628289809521,-1.08085805975,3.83170773644043,-0.375424838345214
"263",13.4827660959367,10.4943604178709,16.4711717740025,50,1,1,1.53225075658436e-08,1.76072264533409,"Rates weighted",53,"2.5/0.5",0.6,1.5,0.8,1.9,10,7,4,-1,2.25584601764363,3.97191916765187,-1.71607315000824,6.22776518529551,-1.25584601764363
"264",9.25566551297814,7.31767786596118,11.1936531599951,50,1,1,4.76540077948358e-09,1.14183250337318,"3.SRI",53,"2.5/0.5",0.6,1.5,0.8,1.9,10,7,4,-1,2.38795781986147,2.72664785540198,-0.338690035540509,5.11460567526344,-1.38795781986147
"265",9.25566551297814,7.31767786596118,11.1936531599951,50,1,1,4.76540077948358e-09,1.14183250337318,"SRI weighted",53,"2.5/0.5",0.6,1.5,0.8,1.9,10,7,4,-1,2.38795781986147,2.72664785540198,-0.338690035540509,5.11460567526344,-1.38795781986147
"266",-3.738,-4.062,-3.448,50,-2,3,0,0,"1.Bayesian",54,"1.1/2.9",0.4,1.5,0.1,1.5,10,1,4,3,-6.08794788273615,0,-6.08794788273615,-6.08794788273615,4.08794788273615
"267",-20.7022424729682,-22.530928728919,-18.8735562170173,50,-2,3,5.82805745736581e-24,1.09030519603552,"2.Rates",54,"1.1/2.9",0.4,1.5,0.1,1.5,10,1,4,3,-5.66041397358331,-6.17157876710998,-11.8319927406933,0.511164793526662,3.66041397358331
"268",-22.2926723549466,-25.0193818335093,-19.5659628763839,50,-2,3,3.69624057207289e-16,1.61621705333416,"Rates weighted",54,"1.1/2.9",0.4,1.5,0.1,1.5,10,1,4,3,-4.08783416975856,-6.60682729636588,-10.6946614661244,2.51899312660732,2.08783416975856
"269",-10.2044113987403,-11.4993061616089,-8.9095166358717,50,-2,3,1.15331049553319e-15,0.767529879686514,"3.SRI",54,"1.1/2.9",0.4,1.5,0.1,1.5,10,1,4,3,-3.94024738200897,-3.02425759904845,-6.96450498105742,-0.915989782960522,1.94024738200897
"270",-10.2044113987403,-11.4993061616089,-8.9095166358717,50,-2,3,1.15331049553319e-15,0.767529879686514,"SRI weighted",54,"1.1/2.9",0.4,1.5,0.1,1.5,10,1,4,3,-3.94024738200897,-3.02425759904845,-6.96450498105742,-0.915989782960522,1.94024738200897
"271",-6.139,-6.405,-5.923,90,-3,1,0,0,"1.Bayesian",55,"1.3/0.9",-0.4,2.9,0.8,2.9,70,3,9,-1,-12.7365145228216,0,-12.7365145228216,-12.7365145228216,9.73651452282157
"272",-40.4415910573403,-41.9603417154703,-38.9228403992104,90,-3,1,6.33568311869312e-62,0.913614447634292,"2.Rates",55,"1.3/0.9",-0.4,2.9,0.8,2.9,70,3,9,-1,-13.3140982823133,-12.1639525479443,-25.4780508302576,-1.15014573436895,10.3140982823133
"273",-38.5752317139695,-40.4098812424708,-36.7405821854682,90,-3,1,2.9589453929709e-50,1.10247126453486,"Rates weighted",55,"1.3/0.9",-0.4,2.9,0.8,2.9,70,3,9,-1,-10.5129702198439,-11.5902475722886,-22.1032177921325,1.0772773524447,7.51297021984392
"274",-17.9998164516065,-19.0243132453554,-16.9753196578576,90,-3,1,1.82815364057908e-44,0.61563707845548,"3.SRI",55,"1.3/0.9",-0.4,2.9,0.8,2.9,70,3,9,-1,-8.78471097295509,-5.40819379846587,-14.192904771421,-3.37651717448922,5.78471097295509
"275",-17.9998164516065,-19.0243132453554,-16.9753196578576,90,-3,1,1.82815364057908e-44,0.61563707845548,"SRI weighted",55,"1.3/0.9",-0.4,2.9,0.8,2.9,70,3,9,-1,-8.78471097295509,-5.40819379846587,-14.192904771421,-3.37651717448922,5.78471097295509
"276",-1.562,-1.943,-1.142,90,-1,4,0,0,"1.Bayesian",56,"2.7/1.7",0.6,0.5,0.8,2.9,30,7,5,-7,-1.95006242197253,0,-1.95006242197253,-1.95006242197253,0.950062421972534
"277",-26.8945240315883,-31.7293169498842,-22.0597311132923,90,-1,4,1.27115081715151e-14,2.90840147974914,"2.Rates",56,"2.7/1.7",0.6,0.5,0.8,2.9,30,7,5,-7,-2.78135221984517,-8.08928891190125,-10.8706411317464,5.30793669205608,1.78135221984517
"278",-26.6765874649886,-33.4261724685991,-19.9270024613781,90,-1,4,5.81734759466037e-09,4.05208445318494,"Rates weighted",56,"2.7/1.7",0.6,0.5,0.8,2.9,30,7,5,-7,-1.97616501242066,-8.00758752375778,-9.98375253617844,6.03142251133712,0.976165012420661
"279",-11.8102073629149,-15.3806448696402,-8.23976985618968,90,-1,4,4.97926562169871e-07,2.14349686748602,"3.SRI",56,"2.7/1.7",0.6,0.5,0.8,2.9,30,7,5,-7,-1.6538879816086,-3.54510370775081,-5.19899168935941,1.89121572614221,0.653887981608598
"280",-11.8102073629149,-15.3806448696402,-8.23976985618968,90,-1,4,4.97926562169871e-07,2.14349686748602,"SRI weighted",56,"2.7/1.7",0.6,0.5,0.8,2.9,30,7,5,-7,-1.6538879816086,-3.54510370775081,-5.19899168935941,1.89121572614221,0.653887981608598
"281",0.055,-0.257,0.395,70,0,4,0.403,0.403,"1.Bayesian",57,"1.7/2.9",-0.1,2.3,0.3,1.9,70,3,5,5,0.0843558282208589,0.0339953987730061,0.0503604294478528,0.118351226993865,-0.0843558282208589
"282",0.313154487004244,-3.23798673383231,3.8642957078408,70,0,4,0.88352492068389,2.12952761432323,"2.Rates",57,"1.7/2.9",-0.1,2.3,0.3,1.9,70,3,5,5,0.0440920914615828,0.0938953263407058,-0.0498032348791231,0.137987417802289,-0.0440920914615828
"283",-1.44405450220719,-5.08148652017137,2.19337751575699,70,0,4,0.510084699068798,2.1803610307458,"Rates weighted",57,"1.7/2.9",-0.1,2.3,0.3,1.9,70,3,5,5,-0.198499174015547,-0.432799863658726,-0.631299037674273,0.23430068964318,0.198499174015547
"284",-0.792776176840436,-2.64336027706699,1.05780792338612,70,0,4,0.477330543226493,1.10928298764744,"3.SRI",57,"1.7/2.9",-0.1,2.3,0.3,1.9,70,3,5,5,-0.214196203442843,-0.237604204497815,-0.451800407940658,0.0234080010549724,0.214196203442843
"285",-0.792776176840436,-2.64336027706699,1.05780792338612,70,0,4,0.477330543226493,1.10928298764744,"SRI weighted",57,"1.7/2.9",-0.1,2.3,0.3,1.9,70,3,5,5,-0.214196203442843,-0.237604204497815,-0.451800407940658,0.0234080010549724,0.214196203442843
"286",7.212,6.64,7.787,30,4,-1,0,0,"1.Bayesian",58,"1.3/2.5",-0.8,1.5,0.3,1.9,90,7,5,4,6.28770706190061,0,6.28770706190061,6.28770706190061,-2.28770706190061
"287",10.3591588506481,8.79942050864936,11.9188971926469,30,4,-1,6.08902785730461e-12,0.916883180818663,"2.Rates",58,"1.3/2.5",-0.8,1.5,0.3,1.9,90,7,5,4,3.3208002174817,3.04478586626793,0.276014351213771,6.36558608374963,0.679199782518299
"288",13.6362900277435,12.5489472654639,14.723632790023,30,4,-1,1.00039302395781e-16,0.634436563462202,"Rates weighted",58,"1.3/2.5",-0.8,1.5,0.3,1.9,90,7,5,4,6.27046525750342,3.9782124292796,2.29225282822382,10.248677686783,-2.27046525750342
"289",7.20775218163575,6.66487323235926,7.75063113091225,30,4,-1,2.8517047735242e-17,0.316755918099726,"3.SRI",58,"1.3/2.5",-0.8,1.5,0.3,1.9,90,7,5,4,6.63845244988929,2.10276910052606,4.53568334936323,8.74122155041534,-2.63845244988929
"290",7.20775218163575,6.66487323235926,7.75063113091225,30,4,-1,2.8517047735242e-17,0.316755918099726,"SRI weighted",58,"1.3/2.5",-0.8,1.5,0.3,1.9,90,7,5,4,6.63845244988929,2.10276910052606,4.53568334936323,8.74122155041534,-2.63845244988929
"291",0.141,-0.268,0.518,70,0,0,0.277,0.277,"1.Bayesian",59,"2.1/1.3",-0.3,2.7,-0.5,1.3,90,7,1,4,0.179389312977099,0.0496908396946565,0.129698473282443,0.229080152671756,-0.179389312977099
"292",-0.215161285616132,-3.2332326376467,2.80291006641443,70,0,0,0.905718655943486,1.80985939067579,"2.Rates",59,"2.1/1.3",-0.3,2.7,-0.5,1.3,90,7,1,4,-0.0356454935154816,-0.0645133311742672,-0.100158824689749,0.0288678376587857,0.0356454935154816
"293",3.25863749967413,-0.461495350484817,6.97877034983308,70,0,0,0.148643625836169,2.22894177240184,"Rates weighted",59,"2.1/1.3",-0.3,2.7,-0.5,1.3,90,7,1,4,0.437973270166266,0.976216917069027,-0.53824364690276,1.41419018723529,-0.437973270166266
"294",2.42923922022309,0.632995817934513,4.22548262251167,70,0,0,0.0274180297465963,1.07623090734277,"3.SRI",59,"2.1/1.3",-0.3,2.7,-0.5,1.3,90,7,1,4,0.676199900617037,0.727747232586166,-0.0515473319691284,1.4039471332032,-0.676199900617037
"295",2.42923922022309,0.632995817934513,4.22548262251167,70,0,0,0.0274180297465963,1.07623090734277,"SRI weighted",59,"2.1/1.3",-0.3,2.7,-0.5,1.3,90,7,1,4,0.676199900617037,0.727747232586166,-0.0515473319691284,1.4039471332032,-0.676199900617037
"296",-3.5,-4.037,-2.866,50,-2,1,0,0,"1.Bayesian",60,"2.1/1.5",-0.2,0.7,-0.7,0.5,90,1,4,-9,-2.98889837745517,0,-2.98889837745517,-2.98889837745517,0.988898377455167
"297",-23.5158743604504,-25.8599076589704,-21.1718410619304,50,-2,1,9.1540287560721e-22,1.39756706583204,"2.Rates",60,"2.1/1.5",-0.2,0.7,-0.7,0.5,90,1,4,-9,-5.01611354567746,-7.01035508991281,-12.0264686355903,1.99424154423536,3.01611354567746
"298",-19.2949154438363,-21.9670948450836,-16.6227360425889,50,-2,1,3.34527843035575e-16,1.59321538970289,"Rates weighted",60,"2.1/1.5",-0.2,0.7,-0.7,0.5,90,1,4,-9,-3.61033309268636,-5.75203824522153,-9.36237133790789,2.14170515253516,1.61033309268636
"299",-7.68098043637302,-9.0208565229024,-6.34110434984365,50,-2,1,9.0169404576592e-13,0.798865226023752,"3.SRI",60,"2.1/1.5",-0.2,0.7,-0.7,0.5,90,1,4,-9,-2.86630253110523,-2.28978941936383,-5.15609195046905,-0.576513111741398,0.866302531105226
"300",-7.68098043637302,-9.0208565229024,-6.34110434984365,50,-2,1,9.0169404576592e-13,0.798865226023752,"SRI weighted",60,"2.1/1.5",-0.2,0.7,-0.7,0.5,90,1,4,-9,-2.86630253110523,-2.28978941936383,-5.15609195046905,-0.576513111741398,0.866302531105226
"301",-7.902,-8.311,-7.516,70,-4,-1,0,0,"1.Bayesian",61,"2.1/2.9",-0.7,2.9,0.2,0.7,50,3,9,3,-9.93962264150944,0,-9.93962264150944,-9.93962264150944,5.93962264150944
"302",-31.2614269680947,-32.4854241150552,-30.0374298211342,70,-4,-1,9.12956078461288e-51,0.733999456008994,"2.Rates",61,"2.1/2.9",-0.7,2.9,0.2,0.7,50,3,9,3,-12.7702205212348,-9.37333491570124,-22.1435554369361,-3.39688560553357,8.77022052123481
"303",-31.9448107925057,-33.1520848135955,-30.7375367714159,70,-4,-1,1.00991496502517e-50,0.723668020739851,"Rates weighted",61,"2.1/2.9",-0.7,2.9,0.2,0.7,50,3,9,3,-13.2301408936433,-9.5742298746122,-22.8043707682555,-3.65591101903108,9.23014089364328
"304",-14.8952793036858,-15.6322417495946,-14.1583168577769,70,-4,-1,2.50751321735813e-43,0.441752365472981,"3.SRI",61,"2.1/2.9",-0.7,2.9,0.2,0.7,50,3,9,3,-10.1058604725209,-4.46428776887599,-14.5701482413969,-5.64157270364488,6.10586047252087
"305",-14.8952793036858,-15.6322417495946,-14.1583168577769,70,-4,-1,2.50751321735813e-43,0.441752365472981,"SRI weighted",61,"2.1/2.9",-0.7,2.9,0.2,0.7,50,3,9,3,-10.1058604725209,-4.46428776887599,-14.5701482413969,-5.64157270364488,6.10586047252087
"306",0.842,0.185,1.455,50,1,-1,0.031,0.031,"1.Bayesian",62,"2.9/2.5",0.8,0.9,-0.9,1.5,50,1,5,-2,0.662992125984252,0.0205527559055118,0.64243937007874,0.683544881889764,0.337007874015748
"307",9.52218678217083,4.26270068663303,14.7816728777086,50,1,-1,0.00386051155574838,3.13582770132413,"2.Rates",62,"2.9/2.5",0.8,0.9,-0.9,1.5,50,1,5,-2,0.905239277108228,2.83867440148261,-1.93343512437438,3.74391367859084,0.0947607228917718
"308",6.73458817871818,0.627285574952585,12.8418907824838,50,1,-1,0.070585106044314,3.63820017106676,"Rates weighted",62,"2.9/2.5",0.8,0.9,-0.9,1.5,50,1,5,-2,0.551355370418834,2.00594120297638,-1.45458583255755,2.55729657339521,0.448644629581166
